projectid;CURRENT.DATE;simulationid;WLVG;WLVD;WST;WRT;WSO;TAGB;TSUM;DVS;LAI;TRANRF;GRT;NNI;NPKI;ES0;ETC;TRMAX;EVMAX;WAVT;TPAR;TPARINT;FINT;RAIN;WBAL;WBALL;SMACT;TDRAIN;TRAIN;TRUNOF;TIRR;TESOIL;TTRANS;WTOT;TWDR;CFET;CFEV;CRAIRC;DEPNR;IAIRDU;IOPT;IRRI;KSUB;RDI;RDMCR;RDMSO;RUNFR;SM0;SMDRY;SMFC;SMI;SMLOWI;SMW;RD;RR;RDM
in1;28.06.1980;in1_00__2;0.9431904299837023;84.498500635931;177.67026573521372;37.37856405630892;190.32207308985315;552.8666742282846;1996.2179999999996;1.9462180000000002;0.11021982274200266;1.0;0.0;1.0;0.02372530271600935;5.185835902189098;4.989333323550324;0.3356409057493164;4.836975935054349;176.2491415427085;1696.8249999999998;547.2227238035636;0.06399259727838102;2.89237499225692;0.0;0.0;0.3409993132341666;294.3845345467681;757.7472178377676;0.0;0.0;250.64796169504186;161.46558005324871;426.24914154270823;379.1107741764557;1.0;2.0;0.07;4.5;false;4;0;100.0;0.1;1.25;1.5;0.0;0.45;0.15;0.35;0.3;0.3;0.2;1.25;0.0;1.25
in1;29.06.1980;in1_00__2;0.8535146491488814;84.58817641676582;174.11686042050945;36.63099277518274;190.32207308985315;552.8666742282845;2023.4154999999996;1.9734155000000002;0.10452161033410473;1.0;0.0;1.0;0.022167938470715767;6.034970315965204;5.549020087009986;0.3550962077176769;5.648776890948659;173.96889969416173;1705.6499999999999;547.7874584745452;0.060786979115335926;1.64034962654114;5.6843418860808015E-14;0.0;0.3391751197553292;294.3845345467681;760.6395928300245;0.0;0.0;255.4849376300962;161.80122095899804;423.9688996941615;379.1107741764557;1.0;2.0;0.07;4.5;false;4;0;100.0;0.1;1.25;1.5;0.0;0.45;0.15;0.35;0.3;0.3;0.2;1.25;0.0;1.25
in1;30.06.1980;in1_00__2;0.774901736664193;84.6667893292505;170.63452321209925;35.89837291967908;190.32207308985315;552.8666742282845;2048.3254999999995;1.9983255000000002;0.09946232338233954;1.0;0.0;1.0;0.02068724928094378;4.920866974850111;4.621990650328629;0.28095684913280433;4.621742336820551;171.2026596149275;1718.5449999999998;548.5713065702375;0.057931598542161455;0.0;5.6843418860808015E-14;0.0;0.33696212769194184;294.3845345467681;762.2799424565657;0.0;0.0;259.5364311281539;162.15631716671572;421.2026596149273;379.1107741764557;1.0;2.0;0.07;4.5;false;4;0;100.0;0.1;1.25;1.5;0.0;0.45;0.15;0.35;0.3;0.3;0.2;1.25;0.0;1.25
in1;01.07.1980;in1_00__2;0.7096976526060252;84.73199341330867;167.22183274785726;35.1804054612855;190.32207308985315;552.8666742282845;2067.2099999999996;2.0172100000000004;0.09547033702019164;1.0;0.0;1.0;0.019029919702752966;4.426309620607657;4.2702760223753735;0.24738391619246822;4.169886428643307;169.1075619673607;1729.5299999999997;549.2076851802232;0.05567245956010747;0.0;0.0;0.0;0.3352860495738884;294.3845345467681;762.2799424565657;0.0;0.0;261.35057192658786;162.43727401584852;419.1075619673605;379.1107741764557;1.0;2.0;0.07;4.5;false;4;0;100.0;0.1;1.25;1.5;0.0;0.45;0.15;0.35;0.3;0.3;0.2;1.25;0.0;1.25
in1;02.07.1980;in1_00__2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;5.474633907881342;4.923607674304624;0.27410934913755897;5.1698475730384255;9.999999999999998;0.0;0.0;0.0;0.0;0.0;0.0;0.3;0.0;0.0;0.0;0.0;0.0;0.0;30.0;0.0;1.0;2.0;0.07;4.5;false;4;0;100.0;0.1;1.25;1.5;0.0;0.45;0.15;0.35;0.3;0.3;0.2;0.0;0.0;1.25
in1;03.07.1980;in1_00__2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;4.346914566605;3.919728386087099;1.0E-4;4.346914566605;9.999999999999998;0.0;0.0;0.0;0.0;0.0;0.0;0.3;0.0;0.0;0.0;0.0;0.0;0.0;30.0;0.0;1.0;2.0;0.07;4.5;false;4;0;100.0;0.1;1.25;1.5;0.0;0.45;0.15;0.35;0.3;0.3;0.2;0.0;0.0;1.25
in1;04.07.1980;in1_00__2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;3.463591711450943;3.181413126308496;1.0E-4;3.463591711450943;9.999999999999998;0.0;0.0;0.0;3.97866368293265;0.0;0.0;0.3;0.0;0.0;0.0;0.0;0.0;0.0;30.0;0.0;1.0;2.0;0.07;4.5;false;4;0;100.0;0.1;1.25;1.5;0.0;0.45;0.15;0.35;0.3;0.3;0.2;0.0;0.0;1.25
in1;05.07.1980;in1_00__2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;5.051729087566616;4.687300314381896;1.0E-4;5.051729087566616;9.999999999999998;0.0;0.0;0.0;10.7918331313961;0.0;0.0;0.3;0.0;0.0;0.0;0.0;0.0;0.0;30.0;0.0;1.0;2.0;0.07;4.5;false;4;0;100.0;0.1;1.25;1.5;0.0;0.45;0.15;0.35;0.3;0.3;0.2;0.0;0.0;1.25
in1;06.07.1980;in1_00__2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;5.681851565169929;5.113900634672079;1.0E-4;5.681851565169929;9.999999999999998;0.0;0.0;0.0;0.0;0.0;0.0;0.3;0.0;0.0;0.0;0.0;0.0;0.0;30.0;0.0;1.0;2.0;0.07;4.5;false;4;0;100.0;0.1;1.25;1.5;0.0;0.45;0.15;0.35;0.3;0.3;0.2;0.0;0.0;1.25
in1;07.07.1980;in1_00__2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;5.9191689282551785;5.605179004735944;1.0E-4;5.9191689282551785;9.999999999999998;0.0;0.0;0.0;0.0;0.0;0.0;0.3;0.0;0.0;0.0;0.0;0.0;0.0;30.0;0.0;1.0;2.0;0.07;4.5;false;4;0;100.0;0.1;1.25;1.5;0.0;0.45;0.15;0.35;0.3;0.3;0.2;0.0;0.0;1.25
in1;08.07.1980;in1_00__2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;7.019128177136195;6.570190943958749;1.0E-4;7.019128177136195;9.999999999999998;0.0;0.0;0.0;0.0;0.0;0.0;0.3;0.0;0.0;0.0;0.0;0.0;0.0;30.0;0.0;1.0;2.0;0.07;4.5;false;4;0;100.0;0.1;1.25;1.5;0.0;0.45;0.15;0.35;0.3;0.3;0.2;0.0;0.0;1.25
in1;09.07.1980;in1_00__2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;4.268781061399686;3.950736090372271;1.0E-4;4.268781061399686;9.999999999999998;0.0;0.0;0.0;22.6658995327966;0.0;0.0;0.3;0.0;0.0;0.0;0.0;0.0;0.0;30.0;0.0;1.0;2.0;0.07;4.5;false;4;0;100.0;0.1;1.25;1.5;0.0;0.45;0.15;0.35;0.3;0.3;0.2;0.0;0.0;1.25
in1;10.07.1980;in1_00__2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;4.521580278797519;4.102574730168949;1.0E-4;4.521580278797519;9.999999999999998;0.0;0.0;0.0;10.9216749667667;0.0;0.0;0.3;0.0;0.0;0.0;0.0;0.0;0.0;30.0;0.0;1.0;2.0;0.07;4.5;false;4;0;100.0;0.1;1.25;1.5;0.0;0.45;0.15;0.35;0.3;0.3;0.2;0.0;0.0;1.25
in1;11.07.1980;in1_00__2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;6.075716416578495;5.47872323990851;1.0E-4;6.075716416578495;9.999999999999998;0.0;0.0;0.0;0.0;0.0;0.0;0.3;0.0;0.0;0.0;0.0;0.0;0.0;30.0;0.0;1.0;2.0;0.07;4.5;false;4;0;100.0;0.1;1.25;1.5;0.0;0.45;0.15;0.35;0.3;0.3;0.2;0.0;0.0;1.25
in1;12.07.1980;in1_00__2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;5.465841122029958;5.116495884594597;1.0E-4;5.465841122029958;9.999999999999998;0.0;0.0;0.0;3.36622816138288;0.0;0.0;0.3;0.0;0.0;0.0;0.0;0.0;0.0;30.0;0.0;1.0;2.0;0.07;4.5;false;4;0;100.0;0.1;1.25;1.5;0.0;0.45;0.15;0.35;0.3;0.3;0.2;0.0;0.0;1.25
in1;13.07.1980;in1_00__2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;4.355400924946931;4.057952035070886;1.0E-4;4.355400924946931;9.999999999999998;0.0;0.0;0.0;0.0;0.0;0.0;0.3;0.0;0.0;0.0;0.0;0.0;0.0;30.0;0.0;1.0;2.0;0.07;4.5;false;4;0;100.0;0.1;1.25;1.5;0.0;0.45;0.15;0.35;0.3;0.3;0.2;0.0;0.0;1.25
in1;14.07.1980;in1_00__2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;5.984348690520256;5.4893172721268915;1.0E-4;5.984348690520256;9.999999999999998;0.0;0.0;0.0;0.0;0.0;0.0;0.3;0.0;0.0;0.0;0.0;0.0;0.0;30.0;0.0;1.0;2.0;0.07;4.5;false;4;0;100.0;0.1;1.25;1.5;0.0;0.45;0.15;0.35;0.3;0.3;0.2;0.0;0.0;1.25
in1;15.07.1980;in1_00__2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;7.783524334684163;7.395818681491314;1.0E-4;7.783524334684163;9.999999999999998;0.0;0.0;0.0;0.0;0.0;0.0;0.3;0.0;0.0;0.0;0.0;0.0;0.0;30.0;0.0;1.0;2.0;0.07;4.5;false;4;0;100.0;0.1;1.25;1.5;0.0;0.45;0.15;0.35;0.3;0.3;0.2;0.0;0.0;1.25
in1;16.07.1980;in1_00__2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;6.746215163225104;6.379948270337829;1.0E-4;6.746215163225104;9.999999999999998;0.0;0.0;0.0;0.0;0.0;0.0;0.3;0.0;0.0;0.0;0.0;0.0;0.0;30.0;0.0;1.0;2.0;0.07;4.5;false;4;0;100.0;0.1;1.25;1.5;0.0;0.45;0.15;0.35;0.3;0.3;0.2;0.0;0.0;1.25
in1;17.07.1980;in1_00__2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;6.630716181464515;6.125277467670443;1.0E-4;6.630716181464515;9.999999999999998;0.0;0.0;0.0;0.0;0.0;0.0;0.3;0.0;0.0;0.0;0.0;0.0;0.0;30.0;0.0;1.0;2.0;0.07;4.5;false;4;0;100.0;0.1;1.25;1.5;0.0;0.45;0.15;0.35;0.3;0.3;0.2;0.0;0.0;1.25
in1;18.07.1980;in1_00__2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;5.655514614261218;5.256998108963188;1.0E-4;5.655514614261218;9.999999999999998;0.0;0.0;0.0;0.0;0.0;0.0;0.3;0.0;0.0;0.0;0.0;0.0;0.0;30.0;0.0;1.0;2.0;0.07;4.5;false;4;0;100.0;0.1;1.25;1.5;0.0;0.45;0.15;0.35;0.3;0.3;0.2;0.0;0.0;1.25
in1;19.07.1980;in1_00__2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;6.792201005228491;6.432124214572262;1.0E-4;6.792201005228491;9.999999999999998;0.0;0.0;0.0;0.0;0.0;0.0;0.3;0.0;0.0;0.0;0.0;0.0;0.0;30.0;0.0;1.0;2.0;0.07;4.5;false;4;0;100.0;0.1;1.25;1.5;0.0;0.45;0.15;0.35;0.3;0.3;0.2;0.0;0.0;1.25
in1;20.07.1980;in1_00__2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;7.734618748857909;7.372162006318549;1.0E-4;7.734618748857909;9.999999999999998;0.0;0.0;0.0;0.0;0.0;0.0;0.3;0.0;0.0;0.0;0.0;0.0;0.0;30.0;0.0;1.0;2.0;0.07;4.5;false;4;0;100.0;0.1;1.25;1.5;0.0;0.45;0.15;0.35;0.3;0.3;0.2;0.0;0.0;1.25
in1;21.07.1980;in1_00__2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;4.967463995779159;4.8193432982167925;1.0E-4;4.967463995779159;9.999999999999998;0.0;0.0;0.0;24.5387464761393;0.0;0.0;0.3;0.0;0.0;0.0;0.0;0.0;0.0;30.0;0.0;1.0;2.0;0.07;4.5;false;4;0;100.0;0.1;1.25;1.5;0.0;0.45;0.15;0.35;0.3;0.3;0.2;0.0;0.0;1.25
in1;22.07.1980;in1_00__2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;4.403776796361424;3.9489012821176033;1.0E-4;4.403776796361424;9.999999999999998;0.0;0.0;0.0;11.3783214862337;0.0;0.0;0.3;0.0;0.0;0.0;0.0;0.0;0.0;30.0;0.0;1.0;2.0;0.07;4.5;false;4;0;100.0;0.1;1.25;1.5;0.0;0.45;0.15;0.35;0.3;0.3;0.2;0.0;0.0;1.25
in1;23.07.1980;in1_00__2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;5.123027094877904;4.63862145560946;1.0E-4;5.123027094877904;9.999999999999998;0.0;0.0;0.0;0.0;0.0;0.0;0.3;0.0;0.0;0.0;0.0;0.0;0.0;30.0;0.0;1.0;2.0;0.07;4.5;false;4;0;100.0;0.1;1.25;1.5;0.0;0.45;0.15;0.35;0.3;0.3;0.2;0.0;0.0;1.25
in1;24.07.1980;in1_00__2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;5.205495053172692;4.702856457325449;1.0E-4;5.205495053172692;9.999999999999998;0.0;0.0;0.0;0.0;0.0;0.0;0.3;0.0;0.0;0.0;0.0;0.0;0.0;30.0;0.0;1.0;2.0;0.07;4.5;false;4;0;100.0;0.1;1.25;1.5;0.0;0.45;0.15;0.35;0.3;0.3;0.2;0.0;0.0;1.25
in1;25.07.1980;in1_00__2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;5.310554593165165;4.8219265711948225;1.0E-4;5.310554593165165;9.999999999999998;0.0;0.0;0.0;0.0;0.0;0.0;0.3;0.0;0.0;0.0;0.0;0.0;0.0;30.0;0.0;1.0;2.0;0.07;4.5;false;4;0;100.0;0.1;1.25;1.5;0.0;0.45;0.15;0.35;0.3;0.3;0.2;0.0;0.0;1.25
in1;26.07.1980;in1_00__2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;4.949700939724772;4.528952357429553;1.0E-4;4.949700939724772;9.999999999999998;0.0;0.0;0.0;0.0;0.0;0.0;0.3;0.0;0.0;0.0;0.0;0.0;0.0;30.0;0.0;1.0;2.0;0.07;4.5;false;4;0;100.0;0.1;1.25;1.5;0.0;0.45;0.15;0.35;0.3;0.3;0.2;0.0;0.0;1.25
in1;27.07.1980;in1_00__2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;2.724806563869453;2.610394171418617;1.0E-4;2.724806563869453;9.999999999999998;0.0;0.0;0.0;6.86162710189819;0.0;0.0;0.3;0.0;0.0;0.0;0.0;0.0;0.0;30.0;0.0;1.0;2.0;0.07;4.5;false;4;0;100.0;0.1;1.25;1.5;0.0;0.45;0.15;0.35;0.3;0.3;0.2;0.0;0.0;1.25
in1;28.07.1980;in1_00__2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;4.278838953408747;3.8744465262384953;1.0E-4;4.278838953408747;9.999999999999998;0.0;0.0;0.0;1.97820548783056;0.0;0.0;0.3;0.0;0.0;0.0;0.0;0.0;0.0;30.0;0.0;1.0;2.0;0.07;4.5;false;4;0;100.0;0.1;1.25;1.5;0.0;0.45;0.15;0.35;0.3;0.3;0.2;0.0;0.0;1.25
in1;29.07.1980;in1_00__2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;5.063276728597035;4.650934999163289;1.0E-4;5.063276728597035;9.999999999999998;0.0;0.0;0.0;0.0;0.0;0.0;0.3;0.0;0.0;0.0;0.0;0.0;0.0;30.0;0.0;1.0;2.0;0.07;4.5;false;4;0;100.0;0.1;1.25;1.5;0.0;0.45;0.15;0.35;0.3;0.3;0.2;0.0;0.0;1.25
in1;30.07.1980;in1_00__2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;4.825045311193606;4.322024577861329;1.0E-4;4.825045311193606;9.999999999999998;0.0;0.0;0.0;0.0;0.0;0.0;0.3;0.0;0.0;0.0;0.0;0.0;0.0;30.0;0.0;1.0;2.0;0.07;4.5;false;4;0;100.0;0.1;1.25;1.5;0.0;0.45;0.15;0.35;0.3;0.3;0.2;0.0;0.0;1.25
in1;31.07.1980;in1_00__2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;5.702082251620082;5.50786579500597;1.0E-4;5.702082251620082;9.999999999999998;0.0;0.0;0.0;0.0;0.0;0.0;0.3;0.0;0.0;0.0;0.0;0.0;0.0;30.0;0.0;1.0;2.0;0.07;4.5;false;4;0;100.0;0.1;1.25;1.5;0.0;0.45;0.15;0.35;0.3;0.3;0.2;0.0;0.0;1.25
in1;01.08.1980;in1_00__2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;5.2552778086076355;4.880901977162554;1.0E-4;5.2552778086076355;9.999999999999998;0.0;0.0;0.0;0.0;0.0;0.0;0.3;0.0;0.0;0.0;0.0;0.0;0.0;30.0;0.0;1.0;2.0;0.07;4.5;false;4;0;100.0;0.1;1.25;1.5;0.0;0.45;0.15;0.35;0.3;0.3;0.2;0.0;0.0;1.25
in1;02.08.1980;in1_00__2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;4.904923197678126;4.795661138811082;1.0E-4;4.904923197678126;9.999999999999998;0.0;0.0;0.0;1.94222033013602;0.0;0.0;0.3;0.0;0.0;0.0;0.0;0.0;0.0;30.0;0.0;1.0;2.0;0.07;4.5;false;4;0;100.0;0.1;1.25;1.5;0.0;0.45;0.15;0.35;0.3;0.3;0.2;0.0;0.0;1.25
in1;03.08.1980;in1_00__2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;4.6591811703537775;4.217736997013176;1.0E-4;4.6591811703537775;9.999999999999998;0.0;0.0;0.0;4.38994169235229;0.0;0.0;0.3;0.0;0.0;0.0;0.0;0.0;0.0;30.0;0.0;1.0;2.0;0.07;4.5;false;4;0;100.0;0.1;1.25;1.5;0.0;0.45;0.15;0.35;0.3;0.3;0.2;0.0;0.0;1.25
in1;04.08.1980;in1_00__2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;5.923983360598664;5.38099514644104;1.0E-4;5.923983360598664;9.999999999999998;0.0;0.0;0.0;0.0;0.0;0.0;0.3;0.0;0.0;0.0;0.0;0.0;0.0;30.0;0.0;1.0;2.0;0.07;4.5;false;4;0;100.0;0.1;1.25;1.5;0.0;0.45;0.15;0.35;0.3;0.3;0.2;0.0;0.0;1.25
in1;05.08.1980;in1_00__2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;4.3273999584029275;4.185643666414289;1.0E-4;4.3273999584029275;9.999999999999998;0.0;0.0;0.0;3.80373895160346;0.0;0.0;0.3;0.0;0.0;0.0;0.0;0.0;0.0;30.0;0.0;1.0;2.0;0.07;4.5;false;4;0;100.0;0.1;1.25;1.5;0.0;0.45;0.15;0.35;0.3;0.3;0.2;0.0;0.0;1.25
in1;06.08.1980;in1_00__2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;4.366133402899139;4.056277447880148;1.0E-4;4.366133402899139;9.999999999999998;0.0;0.0;0.0;3.47612500183914;0.0;0.0;0.3;0.0;0.0;0.0;0.0;0.0;0.0;30.0;0.0;1.0;2.0;0.07;4.5;false;4;0;100.0;0.1;1.25;1.5;0.0;0.45;0.15;0.35;0.3;0.3;0.2;0.0;0.0;1.25
in1;07.08.1980;in1_00__2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;6.112890289481272;5.680513205957035;1.0E-4;6.112890289481272;9.999999999999998;0.0;0.0;0.0;0.0;0.0;0.0;0.3;0.0;0.0;0.0;0.0;0.0;0.0;30.0;0.0;1.0;2.0;0.07;4.5;false;4;0;100.0;0.1;1.25;1.5;0.0;0.45;0.15;0.35;0.3;0.3;0.2;0.0;0.0;1.25
in1;08.08.1980;in1_00__2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;6.109037700626774;5.775802672398938;1.0E-4;6.109037700626774;9.999999999999998;0.0;0.0;0.0;0.0;0.0;0.0;0.3;0.0;0.0;0.0;0.0;0.0;0.0;30.0;0.0;1.0;2.0;0.07;4.5;false;4;0;100.0;0.1;1.25;1.5;0.0;0.45;0.15;0.35;0.3;0.3;0.2;0.0;0.0;1.25
in1;09.08.1980;in1_00__2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;5.221800216955534;4.840609161638191;1.0E-4;5.221800216955534;9.999999999999998;0.0;0.0;0.0;1.52015646256132;0.0;0.0;0.3;0.0;0.0;0.0;0.0;0.0;0.0;30.0;0.0;1.0;2.0;0.07;4.5;false;4;0;100.0;0.1;1.25;1.5;0.0;0.45;0.15;0.35;0.3;0.3;0.2;0.0;0.0;1.25
in1;10.08.1980;in1_00__2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;4.57241700663397;4.285375492405374;1.0E-4;4.57241700663397;9.999999999999998;0.0;0.0;0.0;2.35790596303787;0.0;0.0;0.3;0.0;0.0;0.0;0.0;0.0;0.0;30.0;0.0;1.0;2.0;0.07;4.5;false;4;0;100.0;0.1;1.25;1.5;0.0;0.45;0.15;0.35;0.3;0.3;0.2;0.0;0.0;1.25
in1;11.08.1980;in1_00__2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;2.8767597584147517;2.7360936462082024;1.0E-4;2.8767597584147517;9.999999999999998;0.0;0.0;0.0;36.260724067688;0.0;0.0;0.3;0.0;0.0;0.0;0.0;0.0;0.0;30.0;0.0;1.0;2.0;0.07;4.5;false;4;0;100.0;0.1;1.25;1.5;0.0;0.45;0.15;0.35;0.3;0.3;0.2;0.0;0.0;1.25
in1;12.08.1980;in1_00__2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;4.3565897147339285;3.940593396521498;1.0E-4;4.3565897147339285;9.999999999999998;0.0;0.0;0.0;0.0;0.0;0.0;0.3;0.0;0.0;0.0;0.0;0.0;0.0;30.0;0.0;1.0;2.0;0.07;4.5;false;4;0;100.0;0.1;1.25;1.5;0.0;0.45;0.15;0.35;0.3;0.3;0.2;0.0;0.0;1.25
in1;13.08.1980;in1_00__2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;4.268191305681783;3.938256840709624;1.0E-4;4.268191305681783;9.999999999999998;0.0;0.0;0.0;0.0;0.0;0.0;0.3;0.0;0.0;0.0;0.0;0.0;0.0;30.0;0.0;1.0;2.0;0.07;4.5;false;4;0;100.0;0.1;1.25;1.5;0.0;0.45;0.15;0.35;0.3;0.3;0.2;0.0;0.0;1.25
in1;14.08.1980;in1_00__2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;4.448273163785904;4.216699135053614;1.0E-4;4.448273163785904;9.999999999999998;0.0;0.0;0.0;24.3974626063164;0.0;0.0;0.3;0.0;0.0;0.0;0.0;0.0;0.0;30.0;0.0;1.0;2.0;0.07;4.5;false;4;0;100.0;0.1;1.25;1.5;0.0;0.45;0.15;0.35;0.3;0.3;0.2;0.0;0.0;1.25
in1;15.08.1980;in1_00__2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;2.7792432860220573;2.520539635574338;1.0E-4;2.7792432860220573;9.999999999999998;0.0;0.0;0.0;15.1929795741985;0.0;0.0;0.3;0.0;0.0;0.0;0.0;0.0;0.0;30.0;0.0;1.0;2.0;0.07;4.5;false;4;0;100.0;0.1;1.25;1.5;0.0;0.45;0.15;0.35;0.3;0.3;0.2;0.0;0.0;1.25
in1;16.08.1980;in1_00__2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;2.3480306923633676;2.3187397766030995;1.0E-4;2.3480306923633676;9.999999999999998;0.0;0.0;0.0;12.5007331371307;0.0;0.0;0.3;0.0;0.0;0.0;0.0;0.0;0.0;30.0;0.0;1.0;2.0;0.07;4.5;false;4;0;100.0;0.1;1.25;1.5;0.0;0.45;0.15;0.35;0.3;0.3;0.2;0.0;0.0;1.25
in1;17.08.1980;in1_00__2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;3.666344035552553;3.5918627222165997;1.0E-4;3.666344035552553;9.999999999999998;0.0;0.0;0.0;20.9886484488493;0.0;0.0;0.3;0.0;0.0;0.0;0.0;0.0;0.0;30.0;0.0;1.0;2.0;0.07;4.5;false;4;0;100.0;0.1;1.25;1.5;0.0;0.45;0.15;0.35;0.3;0.3;0.2;0.0;0.0;1.25
in1;18.08.1980;in1_00__2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;3.4188001821052656;3.1729336828737282;1.0E-4;3.4188001821052656;9.999999999999998;0.0;0.0;0.0;11.7053985586608;0.0;0.0;0.3;0.0;0.0;0.0;0.0;0.0;0.0;30.0;0.0;1.0;2.0;0.07;4.5;false;4;0;100.0;0.1;1.25;1.5;0.0;0.45;0.15;0.35;0.3;0.3;0.2;0.0;0.0;1.25
in1;19.08.1980;in1_00__2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;4.672769127164131;4.207289208778146;1.0E-4;4.672769127164131;9.999999999999998;0.0;0.0;0.0;6.2493676201143;0.0;0.0;0.3;0.0;0.0;0.0;0.0;0.0;0.0;30.0;0.0;1.0;2.0;0.07;4.5;false;4;0;100.0;0.1;1.25;1.5;0.0;0.45;0.15;0.35;0.3;0.3;0.2;0.0;0.0;1.25
