"","site","year","month","day","tx","tn","p","rad"
"4404","Indiana",1984,1,21,-12.093,-27.496,0,10.48
"4405","Indiana",1984,1,22,-3.395,-14.38,0,9.15
"4406","Indiana",1984,1,23,0.241,-7.488,2.46905798377384,3.67
"4407","Indiana",1984,1,24,3.342,-0.144,1.86299486057351,8.2
"4408","Indiana",1984,1,25,4.36,-3.941,0,11.12
"4409","Indiana",1984,1,26,8.338,-0.699,0,9.57
"4410","Indiana",1984,1,27,3.158,-3.973,0,5.37
"4411","Indiana",1984,1,28,0.029,-8.8,2.04332470889312,3.46
"4412","Indiana",1984,1,29,0.727,-4.254,1.02713785929609,6.06
"4413","Indiana",1984,1,30,-2.099,-7.768,13.5801903169863,7.66
"4414","Indiana",1984,1,31,-5.668,-14.707,0,11.15
"4415","Indiana",1984,2,1,0.206,-9.965,0,12.87
"4416","Indiana",1984,2,2,7.12,-1.207,0,11.18
"4417","Indiana",1984,2,3,6.411,-0.174,7.02731761884934,5.16
"4418","Indiana",1984,2,4,3.038,-1.745,2.37012414345372,7.55
"4419","Indiana",1984,2,5,-0.298,-8.323,3.54231105205827,7.71
"4420","Indiana",1984,2,6,-9.041,-12.691,0,11.51
"4421","Indiana",1984,2,7,-6.241,-19.121,0,13.91
"4422","Indiana",1984,2,8,2.244,-15.078,0,13.28
"4423","Indiana",1984,2,9,9.956,-3.529,0,13.6
"4424","Indiana",1984,2,10,6.691,2.439,5.83152472961501,2.21
"4425","Indiana",1984,2,11,9.889,1.109,0,3.63
"4426","Indiana",1984,2,12,18.737,8.346,0,10.87
"4427","Indiana",1984,2,13,15.1,4.903,14.4120681540585,10.89
"4428","Indiana",1984,2,14,13.558,-0.764,0,14.16
"4429","Indiana",1984,2,15,14.28,-1.256,0,12.66
"4430","Indiana",1984,2,16,12.235,2.514,0,8.41
"4431","Indiana",1984,2,17,9.873,5.131,1.5772283068145,2.84
"4432","Indiana",1984,2,18,9.974,4.035,2.98703908919151,5.65
"4433","Indiana",1984,2,19,10.68,3.863,2.39680333561409,5.24
"4434","Indiana",1984,2,20,7.853,-1.248,0,15.66
"4435","Indiana",1984,2,21,9.164,-3.205,0,15.63
"4436","Indiana",1984,2,22,14.382,0.879,0,15.64
"4437","Indiana",1984,2,23,15.757,2.543,0,16.07
"4438","Indiana",1984,2,24,10.694,1.912,0,8.31
"4439","Indiana",1984,2,25,5.463,-3.185,0,15.03
"4440","Indiana",1984,2,26,5.658,-3.81,0,13.12
"4441","Indiana",1984,2,27,2.732,-5.533,21.3077306747209,2.66
"4442","Indiana",1984,2,28,-4.328,-7.433,11.4193886517455,9.92
"4443","Indiana",1984,2,29,-5.255,-11.254,0,18.34
"4444","Indiana",1984,3,1,-3.906,-16.598,0,16.86
"4445","Indiana",1984,3,2,-3.239,-12.644,0,19.16
"4446","Indiana",1984,3,3,-3.375,-11.014,0,19.37
"4447","Indiana",1984,3,4,1.686,-14.948,4.53912317749428,5.94
"4448","Indiana",1984,3,5,1.908,-1.031,1.53174996376038,9
"4449","Indiana",1984,3,6,-0.445,-8.563,0,10.74
"4450","Indiana",1984,3,7,-2.028,-10.023,0,12.93
"4451","Indiana",1984,3,8,-3.098,-9.299,7.12010264385299,14.03
"4452","Indiana",1984,3,9,-7.973,-21.885,0,20.65
"4453","Indiana",1984,3,10,-4.014,-21.138,0,20.39
"4454","Indiana",1984,3,11,-2.38,-9.164,0,20.79
"4455","Indiana",1984,3,12,-5.535,-15.579,2.96557247628471,12.35
"4456","Indiana",1984,3,13,0.93,-6.156,8.3391100167205,11.34
"4457","Indiana",1984,3,14,3.643,-2.543,0,16.17
"4458","Indiana",1984,3,15,13.685,0.177,11.3675883912947,6.8
"4459","Indiana",1984,3,16,13.754,1.209,18.0314708696301,13.28
"4460","Indiana",1984,3,17,1.891,-4.041,2.87414530595242,4.4
"4461","Indiana",1984,3,18,3.977,-2.812,1.21696591372711,16.48
"4462","Indiana",1984,3,19,5.301,-2.647,0,5.28
"4463","Indiana",1984,3,20,9.58,5.569,10.3182572768787,6.62
"4464","Indiana",1984,3,21,4.867,-0.801,2.72312569211408,4.78
"4465","Indiana",1984,3,22,4.712,0.747,5.79044520844718,9.07
"4466","Indiana",1984,3,23,7.964,-3.79,0,22.14
"4467","Indiana",1984,3,24,5.772,-2.749,1.03384296841114,8.17
"4468","Indiana",1984,3,25,4.754,2.49,19.2072346039254,3.5
"4469","Indiana",1984,3,26,9.874,-3.063,0,20.59
"4470","Indiana",1984,3,27,7.767,3.354,5.08666932580581,4.27
"4471","Indiana",1984,3,28,10.238,2.729,0,9.54
"4472","Indiana",1984,3,29,7.933,0.436,0,19.3
"4473","Indiana",1984,3,30,6.677,-2.639,0,16.45
"4474","Indiana",1984,3,31,10.126,-3.915,0,21.1
"4475","Indiana",1984,4,1,11.344,-3.498,0,22.99
"4476","Indiana",1984,4,2,11.807,-1.446,0,15.32
"4477","Indiana",1984,4,3,9.702,6.455,11.5793248475597,4.36
"4478","Indiana",1984,4,4,13.454,6.887,20.9040939807892,7.97
"4479","Indiana",1984,4,5,10.605,4.02,4.75499033927917,15.45
"4480","Indiana",1984,4,6,8.133,0.275,0,14.79
"4481","Indiana",1984,4,7,13.155,-2.531,0,22.97
"4482","Indiana",1984,4,8,10.834,3.254,0,9.32
"4483","Indiana",1984,4,9,15.034,6.216,1.59463286399841,9.14
"4484","Indiana",1984,4,10,15.923,3.659,0,24.82
"4485","Indiana",1984,4,11,16.712,0.878,0,24.7
"4486","Indiana",1984,4,12,16.694,6.094,15.204462408974,9.53
"4487","Indiana",1984,4,13,17.534,7.251,1.62499248978065,23.05
"4488","Indiana",1984,4,14,15.754,4.046,2.84565091129707,21.75
"4489","Indiana",1984,4,15,11.721,5.707,4.86273765562828,3.9
"4490","Indiana",1984,4,16,9.779,4.227,11.738420592394,6.67
"4491","Indiana",1984,4,17,6.89,2.251,3.32885254141502,10.2
"4492","Indiana",1984,4,18,8.86,1.68,2.16158767943853,13.79
"4493","Indiana",1984,4,19,11.694,-0.716,0,19.08
"4494","Indiana",1984,4,20,13.771,-0.334,0,19.15
"4495","Indiana",1984,4,21,12.205,7.21,9.22157764434317,6.89
"4496","Indiana",1984,4,22,14.058,4.427,13.1893322160295,7.31
"4497","Indiana",1984,4,23,10.976,5.849,2.31507420534172,8.4
"4498","Indiana",1984,4,24,13.379,4.175,0,12.4
"4499","Indiana",1984,4,25,20.106,2.106,0,22.3
"4500","Indiana",1984,4,26,24.97,12.033,0,22.95
"4501","Indiana",1984,4,27,24.438,15.713,0,11.29
"4502","Indiana",1984,4,28,22.867,10.43,1.13048255434478,27.41
"4503","Indiana",1984,4,29,18.331,8.271,6.70095682107785,7.45
"4504","Indiana",1984,4,30,20.425,8.18,4.50131595124503,24.27
"4505","Indiana",1984,5,1,15.541,3.81,0,25.99
"4506","Indiana",1984,5,2,19.332,4.624,0,24.94
"4507","Indiana",1984,5,3,17.026,8.168,1.03861093521118,10.55
"4508","Indiana",1984,5,4,13.585,7.413,3.22029292573234,8.95
"4509","Indiana",1984,5,5,17.832,7.864,5.12437918115438,17.27
"4510","Indiana",1984,5,6,20.263,8.405,0,19.49
"4511","Indiana",1984,5,7,21.629,13.859,4.0027354096992,15.27
"4512","Indiana",1984,5,8,18.124,7.383,0,21.81
"4513","Indiana",1984,5,9,12.784,6.759,0,9.89
"4514","Indiana",1984,5,10,18.502,6.27,0,19.54
"4515","Indiana",1984,5,11,21.653,14.087,11.2870718349996,13.44
"4516","Indiana",1984,5,12,20.754,10.809,1.62892937652259,28.5
"4517","Indiana",1984,5,13,22.28,10.812,2.87511348723868,14.04
"4518","Indiana",1984,5,14,17.314,5.793,0,27
"4519","Indiana",1984,5,15,15.502,5.433,0,29.18
"4520","Indiana",1984,5,16,17.317,2.012,0,30.06
"4521","Indiana",1984,5,17,21.661,5.72,0,28.17
"4522","Indiana",1984,5,18,26.429,12.155,0,28.63
"4523","Indiana",1984,5,19,27.065,14.897,0,25.57
"4524","Indiana",1984,5,20,23.479,15.084,28.6074757574966,4.87
"4525","Indiana",1984,5,21,25.321,12.913,2.41075456136741,19.01
"4526","Indiana",1984,5,22,25.777,19.771,12.7464194799245,14.54
"4527","Indiana",1984,5,23,21.11,13.435,10.8893030700301,27.54
"4528","Indiana",1984,5,24,22.906,8.827,0,29.5
"4529","Indiana",1984,5,25,24.412,17.476,1.56460637094824,10.77
"4530","Indiana",1984,5,26,20.629,12.426,31.5524810582133,27.06
"4531","Indiana",1984,5,27,20.512,9.575,0,23.32
"4532","Indiana",1984,5,28,18.678,9.687,13.6967387562663,3.92
"4533","Indiana",1984,5,29,13.403,7.049,0,18.92
"4534","Indiana",1984,5,30,18.562,6.052,0,28.5
"4535","Indiana",1984,5,31,21.145,8.125,0,29.57
"4536","Indiana",1984,6,1,24.797,11.47,0,28.86
"4537","Indiana",1984,6,2,28.337,16.556,1.87174081793273,27.67
"4538","Indiana",1984,6,3,24.577,14.225,1.09039545048972,29.18
"4539","Indiana",1984,6,4,26.764,12.052,0,27.28
"4540","Indiana",1984,6,5,27.991,18.821,0,24.43
"4541","Indiana",1984,6,6,29.075,21.112,0,26.25
"4542","Indiana",1984,6,7,27.532,22.224,0,22.54
"4543","Indiana",1984,6,8,28.206,23.786,1.3943612575531,15.01
"4544","Indiana",1984,6,9,30.202,21.041,1.64802751982052,25.76
"4545","Indiana",1984,6,10,29.03,21.679,0,22.64
"4546","Indiana",1984,6,11,27.361,16.23,0,29.59
"4547","Indiana",1984,6,12,31.22,18.458,0,27
"4548","Indiana",1984,6,13,31.736,21.033,0,25.61
"4549","Indiana",1984,6,14,26.796,19.904,0,28.11
"4550","Indiana",1984,6,15,25.398,13.225,0,26.56
"4551","Indiana",1984,6,16,28.851,16.732,7.5612737521169,21.06
"4552","Indiana",1984,6,17,31.434,23.593,0,26.39
"4553","Indiana",1984,6,18,30.467,24.55,4.14395332336426,23.88
"4554","Indiana",1984,6,19,29.288,19.116,0,22.46
"4555","Indiana",1984,6,20,29.362,19.945,0,24.46
"4556","Indiana",1984,6,21,29.299,20.478,0,22.79
"4557","Indiana",1984,6,22,28.027,19.852,6.87113169533404,17.63
"4558","Indiana",1984,6,23,29.203,18.745,6.6859304904483,23.45
"4559","Indiana",1984,6,24,27.183,18.699,2.54095671647292,28.33
"4560","Indiana",1984,6,25,25.445,15.589,0,29.5
"4561","Indiana",1984,6,26,28.511,13.344,0,24.24
"4562","Indiana",1984,6,27,25.762,19.506,5.50071299073807,23.65
"4563","Indiana",1984,6,28,25.924,15.413,0,19.49
"4564","Indiana",1984,6,29,24.078,17.177,0,23.54
"4565","Indiana",1984,6,30,22.584,14.835,0,19.74
"4566","Indiana",1984,7,1,25.034,14.833,0,19.89
"4567","Indiana",1984,7,2,26.879,15.354,0,21.44
"4568","Indiana",1984,7,3,30.707,16.473,0,23.99
"4569","Indiana",1984,7,4,26.772,20.058,17.4377799021386,14.43
"4570","Indiana",1984,7,5,26.994,17.503,2.03981399535635,21.73
"4571","Indiana",1984,7,6,24.851,19.294,5.43977618207236,18.81
"4572","Indiana",1984,7,7,21.824,12.62,0,23.91
"4573","Indiana",1984,7,8,25.841,9.359,0,29.43
"4574","Indiana",1984,7,9,33.212,18.999,0,25.1
"4575","Indiana",1984,7,10,33.615,24.979,0,25.97
"4576","Indiana",1984,7,11,30.362,21.168,14.0326424716477,14.03
"4577","Indiana",1984,7,12,27.444,14.896,0,23.13
"4578","Indiana",1984,7,13,28.635,18.886,0,24.4
"4579","Indiana",1984,7,14,31.162,18.46,0,27.23
"4580","Indiana",1984,7,15,29.442,21.374,8.50316882133484,13.42
"4581","Indiana",1984,7,16,26.7,17.947,0,27.75
"4582","Indiana",1984,7,17,24.835,16.693,1.02952122688293,18.83
"4583","Indiana",1984,7,18,23.084,15.075,0,19.71
"4584","Indiana",1984,7,19,26.642,11.13,0,28.75
"4585","Indiana",1984,7,20,25.662,19.178,7.58100748060997,11.25
"4586","Indiana",1984,7,21,28.219,16.293,1.38915777188231,22.64
"4587","Indiana",1984,7,22,30.205,18.181,0,27.15
"4588","Indiana",1984,7,23,30.993,17.274,0,28.23
"4589","Indiana",1984,7,24,29.577,21.37,10.656270429422,13.3
"4590","Indiana",1984,7,25,24.736,18.149,0,16.54
"4591","Indiana",1984,7,26,23.031,17.612,8.58521461486816,9.09
"4592","Indiana",1984,7,27,23.071,14.947,6.0128829489372,21.04
"4593","Indiana",1984,7,28,23.928,14.736,1.33245587348441,23.24
"4594","Indiana",1984,7,29,24.63,13.213,0,26.01
"4595","Indiana",1984,7,30,26.166,13.449,0,24.37
"4596","Indiana",1984,7,31,26.767,14.969,0,21.64
"4597","Indiana",1984,8,1,28.387,17.895,0,19.85
"4598","Indiana",1984,8,2,28.66,20.961,1.19351659242284,17.1
"4599","Indiana",1984,8,3,27.687,20.213,3.7092447280429,17.4
"4600","Indiana",1984,8,4,27.877,19.508,1.96454944205016,20.89
"4601","Indiana",1984,8,5,28.544,19.199,2.14730934277441,21.41
"4602","Indiana",1984,8,6,31.071,20.709,0,23.34
"4603","Indiana",1984,8,7,30.719,22.606,1.33967399597168,21.62
"4604","Indiana",1984,8,8,32.754,23.237,9.4582587480545,21.22
"4605","Indiana",1984,8,9,30.822,21.991,0,22.88
"4606","Indiana",1984,8,10,30.033,21.102,0,21.9
"4607","Indiana",1984,8,11,26.699,19.147,0,16.88
"4608","Indiana",1984,8,12,26.753,18.197,0,23.12
"4609","Indiana",1984,8,13,27.388,17.007,0,21.37
"4610","Indiana",1984,8,14,28.693,16.684,0,24.81
"4611","Indiana",1984,8,15,29.362,17.25,0,21.7
"4612","Indiana",1984,8,16,31,19.555,0,21.21
"4613","Indiana",1984,8,17,29.792,20.957,5.88447153558036,15.63
"4614","Indiana",1984,8,18,27.725,19.469,2.9481351374443,18.7
"4615","Indiana",1984,8,19,26.428,16.552,0,21.01
"4616","Indiana",1984,8,20,25.838,14.508,0,25.52
"4617","Indiana",1984,8,21,28.708,15.171,0,23.8
"4618","Indiana",1984,8,22,28.742,20.395,5.27189953817242,17.23
"4619","Indiana",1984,8,23,26.125,16.568,0,19.43
"4620","Indiana",1984,8,24,24.216,13.394,0,23.3
"4621","Indiana",1984,8,25,25.247,12.172,0,21.57
"4622","Indiana",1984,8,26,27.76,14.522,0,23.52
"4623","Indiana",1984,8,27,30.539,18.513,0,20.81
"4624","Indiana",1984,8,28,30.726,20.811,11.2925410270464,19.83
"4625","Indiana",1984,8,29,31.651,21.51,7.53824412822723,19.77
"4626","Indiana",1984,8,30,28.646,24.026,0,21.8
"4627","Indiana",1984,8,31,25.845,14.993,0,23.74
"4628","Indiana",1984,9,1,30.195,16.248,5.70484399795035,19.3
"4629","Indiana",1984,9,2,31.668,24.043,1.08605623245239,19.6
"4630","Indiana",1984,9,3,24.5,18.318,8.35531353950003,11.61
"4631","Indiana",1984,9,4,21.791,13.249,0,16.63
"4632","Indiana",1984,9,5,20.439,12.154,2.42456197736374,19.16
"4633","Indiana",1984,9,6,22.582,9.369,0,21.23
"4634","Indiana",1984,9,7,27.678,16.148,3.23865115632316,18.53
"4635","Indiana",1984,9,8,27.141,19.499,0,19.17
"4636","Indiana",1984,9,9,24.665,18.31,14.8328512907092,4.83
"4637","Indiana",1984,9,10,25.734,18.47,2.53506646538426,12.01
"4638","Indiana",1984,9,11,25.033,19.78,34.1208964586208,16.32
"4639","Indiana",1984,9,12,27.705,15.295,0,19.7
"4640","Indiana",1984,9,13,29.22,21.972,4.34927344309699,16.11
"4641","Indiana",1984,9,14,23.109,17.903,18.6946839093594,5.5
"4642","Indiana",1984,9,15,17.862,10.898,0,13.93
"4643","Indiana",1984,9,16,16.308,6.907,0,14.73
"4644","Indiana",1984,9,17,18.563,7.659,0,17.97
"4645","Indiana",1984,9,18,21.074,7.274,0,20.73
"4646","Indiana",1984,9,19,25.806,12.251,0,19.87
"4647","Indiana",1984,9,20,27.894,16.788,0,19.7
"4648","Indiana",1984,9,21,27.528,14.208,0,19.42
"4649","Indiana",1984,9,22,27.423,18.189,0,14.98
"4650","Indiana",1984,9,23,24.573,18.305,14.4905686377683,4.06
"4651","Indiana",1984,9,24,24.569,20.266,0,6.28
"4652","Indiana",1984,9,25,25.172,14.154,9.7176373004686,4.81
"4653","Indiana",1984,9,26,13.526,7.647,3.38106870702859,17
"4654","Indiana",1984,9,27,10.478,8.68,1.483302026827,4.07
"4655","Indiana",1984,9,28,13.475,3.631,0,12.71
"4656","Indiana",1984,9,29,12.602,6.094,0,11.52
"4657","Indiana",1984,9,30,13.575,6.423,0,12.79
"4658","Indiana",1984,10,1,15.754,4.137,0,15.3
"4659","Indiana",1984,10,2,17.631,4.989,0,18.38
"4660","Indiana",1984,10,3,22.59,11.529,0,17.67
"4661","Indiana",1984,10,4,20.711,7.815,0,15.58
"4662","Indiana",1984,10,5,20.97,10.891,0,10.18
"4663","Indiana",1984,10,6,22.786,14.805,1.95210576056937,10.35
"4664","Indiana",1984,10,7,17.993,15.916,15.6309518274043,2.43
"4665","Indiana",1984,10,8,20.438,16.168,3.66027248401224,7.73
"4666","Indiana",1984,10,9,21.786,14.587,0,7.66
"4667","Indiana",1984,10,10,23.335,13.797,0,13.38
"4668","Indiana",1984,10,11,22.423,13.604,0,12.53
"4669","Indiana",1984,10,12,22.339,14.114,0,10.8
"4670","Indiana",1984,10,13,21.094,16.298,12.0472124220896,5.92
"4671","Indiana",1984,10,14,22.458,16.874,7.26649176118599,6.18
"4672","Indiana",1984,10,15,20.277,17.067,3.9988002777136,5.09
"4673","Indiana",1984,10,16,24.755,15.022,0,10.29
"4674","Indiana",1984,10,17,22.341,12.119,3.89871597297997,14.86
"4675","Indiana",1984,10,18,19.882,7.692,0,9.74
"4676","Indiana",1984,10,19,20.36,14.076,12.7173453568616,14.7
"4677","Indiana",1984,10,20,13.746,4.04,10.3164330026289,6.32
"4678","Indiana",1984,10,21,13.393,9.062,34.767648577656,4.97
"4679","Indiana",1984,10,22,13.101,7.646,0,9.97
"4680","Indiana",1984,10,23,12.752,4.451,0,9.59
"4681","Indiana",1984,10,24,13.762,4.598,0,13.9
"4682","Indiana",1984,10,25,15.904,7.34,9.24161554905822,2.23
"4683","Indiana",1984,10,26,19.137,15.026,1.02427123444571,2.66
"4684","Indiana",1984,10,27,23.875,17.326,2.46456265449524,9.41
"4685","Indiana",1984,10,28,21.207,11.662,0,5.31
"4686","Indiana",1984,10,29,15.888,5.975,0,12.61
"4687","Indiana",1984,10,30,18.251,9.953,0,7.57
"4688","Indiana",1984,10,31,18.422,10.949,0,5.55
"4689","Indiana",1984,11,1,19.707,9.982,17.6938455506388,1.38
"4690","Indiana",1984,11,2,9.171,-1.397,0,13.11
"4691","Indiana",1984,11,3,12.125,-0.423,0,12.8
"4692","Indiana",1984,11,4,16.469,9.942,0,10.07
"4693","Indiana",1984,11,5,13.83,4.477,0,9.89
"4694","Indiana",1984,11,6,8.578,-1.382,0,12.22
"4695","Indiana",1984,11,7,11.329,1.322,0,8.58
"4696","Indiana",1984,11,8,14.348,8.232,0,7.8
"4697","Indiana",1984,11,9,15.3,10.444,26.2442529200939,2.33
"4698","Indiana",1984,11,10,16.379,12.332,15.1315181251448,3
"4699","Indiana",1984,11,11,11.747,3.24,16.0025745630215,4.33
"4700","Indiana",1984,11,12,5.047,-0.471,0,8.74
"4701","Indiana",1984,11,13,7.677,-0.959,0,10.87
"4702","Indiana",1984,11,14,11.338,0.647,0,9.2
"4703","Indiana",1984,11,15,13.161,7.536,6.30644635350563,8.16
"4704","Indiana",1984,11,16,6.236,-2.111,0,11.48
"4705","Indiana",1984,11,17,5.33,-4.025,0,6.51
"4706","Indiana",1984,11,18,4.791,0.871,3.22802513862186,4.57
"4707","Indiana",1984,11,19,3.87,-0.273,0,7.78
"4708","Indiana",1984,11,20,1.564,-6.396,0,8.7
"4709","Indiana",1984,11,21,2.074,-5.365,0,7.55
"4710","Indiana",1984,11,22,3.835,-5.174,0,10.25
"4711","Indiana",1984,11,23,8.355,-0.774,0,10.07
"4712","Indiana",1984,11,24,10.988,-2,0,10.08
"4713","Indiana",1984,11,25,11.501,0.571,0,6.99
"4714","Indiana",1984,11,26,15.636,5.8,0,5.62
"4715","Indiana",1984,11,27,14.8,11.042,15.562358834643,1.02
"4716","Indiana",1984,11,28,9.809,0.467,6.87470166212734,4.78
"4717","Indiana",1984,11,29,9.046,-0.486,0,9.35
"4718","Indiana",1984,11,30,8.625,4.844,0,4.74
"4719","Indiana",1984,12,1,6.385,-1.682,0,7.79
"4720","Indiana",1984,12,2,10.893,0.824,1.02532505985664,5.79
"4721","Indiana",1984,12,3,7.135,-5.02,5.36725521084236,9.37
"4722","Indiana",1984,12,4,-1.727,-7.311,0,7.48
"4723","Indiana",1984,12,5,-0.474,-7.571,0,4.28
"4724","Indiana",1984,12,6,-3.05,-11.055,2.69327416918941,7.71
"4725","Indiana",1984,12,7,-1.559,-12.74,0,9.05
"4726","Indiana",1984,12,8,5.715,-3.139,0,9.42
"4727","Indiana",1984,12,9,7.492,-3.332,0,6.18
"4728","Indiana",1984,12,10,8.151,4.48,1.4378368854473,4.98
"4729","Indiana",1984,12,11,6.95,-0.306,0,5.63
"4730","Indiana",1984,12,12,13.74,4.879,1.94294452660415,0.96
"4731","Indiana",1984,12,13,14.056,4.513,6.32373392573982,2.02
"4732","Indiana",1984,12,14,17.047,3.862,7.80658388936217,4.2
"4733","Indiana",1984,12,15,13.214,4.161,0,3.34
"4734","Indiana",1984,12,16,17.156,11.487,0,2.59
"4735","Indiana",1984,12,17,15.44,2.166,0,7.95
"4736","Indiana",1984,12,18,10.14,-4.39,0,7.75
"4737","Indiana",1984,12,19,3.575,-1.036,5.62341809262534,4.12
"4738","Indiana",1984,12,20,2.516,-4.377,0,8.06
"4739","Indiana",1984,12,21,14.173,1.113,22.9161133823936,0.79
"4740","Indiana",1984,12,22,11.918,-1.257,0,8.79
"4741","Indiana",1984,12,23,7.349,-3.926,0,8.9
"4742","Indiana",1984,12,24,4.317,-4.027,1.20674669739174,2.35
"4743","Indiana",1984,12,25,-5.431,-13.53,0,9.42
"4744","Indiana",1984,12,26,1.709,-7.544,0,2.84
"4745","Indiana",1984,12,27,10.156,2.068,0,3.52
"4746","Indiana",1984,12,28,18.026,9.789,0,3.42
"4747","Indiana",1984,12,29,17.338,5.23,11.3375842562959,1.27
"4748","Indiana",1984,12,30,6.66,1.014,20.8202302454765,8.83
"4749","Indiana",1984,12,31,6.645,1.455,3.15734393842604,1.04
"4750","Indiana",1985,1,1,13.596,-1.496,28.1751453876495,2.98
"4751","Indiana",1985,1,2,-2.855,-8.541,0,8.72
"4752","Indiana",1985,1,3,-0.953,-9.029,0,9.5
"4753","Indiana",1985,1,4,0.889,-5.262,0,7.52
"4754","Indiana",1985,1,5,3.317,-4.512,0,6.99
"4755","Indiana",1985,1,6,3.472,-2.461,0,7.74
"4756","Indiana",1985,1,7,1.276,-0.787,0,3.26
"4757","Indiana",1985,1,8,0.292,-2.678,0,7.26
"4758","Indiana",1985,1,9,-3.637,-7.35,0,5.8
"4759","Indiana",1985,1,10,-2.948,-6.166,4.83132898801841,4.54
"4760","Indiana",1985,1,11,-2.675,-7.958,0,7.6
"4761","Indiana",1985,1,12,-5.606,-13.645,0,10.15
"4762","Indiana",1985,1,13,0.757,-10.116,0,9.01
"4763","Indiana",1985,1,14,0.401,-5.159,1.08220747461019,4.28
"4764","Indiana",1985,1,15,-6.1,-13.902,0,9.93
"4765","Indiana",1985,1,16,-2.301,-9.833,0,4.83
"4766","Indiana",1985,1,17,-2.307,-7.044,2.66190469244521,5.64
"4767","Indiana",1985,1,18,0.872,-6.541,4.82567570719539,4.86
"4768","Indiana",1985,1,19,-5.447,-20.694,0,9.47
"4769","Indiana",1985,1,20,-22.109,-31.51,0,11.72
"4770","Indiana",1985,1,21,-9.846,-25.752,0,7.73
"4771","Indiana",1985,1,22,-5.873,-10.111,0,8.72
"4772","Indiana",1985,1,23,-1.826,-10.29,0,11.12
"4773","Indiana",1985,1,24,-1.259,-5.588,1.78155898993282,4.79
"4774","Indiana",1985,1,25,-1.707,-10.314,1.60962490053862,8.35
"4775","Indiana",1985,1,26,-7.728,-18.892,0,12.09
"4776","Indiana",1985,1,27,-0.493,-8.41,0,8.91
"4777","Indiana",1985,1,28,-3.22,-10.033,0,11.15
"4778","Indiana",1985,1,29,-2.811,-12.57,0,11.35
"4779","Indiana",1985,1,30,-0.578,-8.471,0,8.42
"4780","Indiana",1985,1,31,-2.376,-9.945,4.70812916745444,8.32
"4781","Indiana",1985,2,1,-11.002,-18.054,0,11.79
"4782","Indiana",1985,2,2,-10.194,-17.293,1.20425820341552,8.69
"4783","Indiana",1985,2,3,-6.679,-18.466,0,13.15
"4784","Indiana",1985,2,4,-5.153,-17.954,0,12.45
"4785","Indiana",1985,2,5,-4.185,-10.12,4.6442091464769,5.65
"4786","Indiana",1985,2,6,-5.137,-12.016,0,8.58
"4787","Indiana",1985,2,7,-9.05,-14.882,0,12.25
"4788","Indiana",1985,2,8,-7.561,-21.18,0,14.54
"4789","Indiana",1985,2,9,-5.642,-19.765,0,11.01
"4790","Indiana",1985,2,10,0.206,-7.327,7.76734968974324,4.75
"4791","Indiana",1985,2,11,1.516,-1.84,26.2224166721694,2.86
"4792","Indiana",1985,2,12,-2.532,-7.144,12.6578390597842,7.05
"4793","Indiana",1985,2,13,-6.345,-11.3,1.65514527486721,11.93
"4794","Indiana",1985,2,14,-7.887,-8.778,2.12832981884503,10.14
"4795","Indiana",1985,2,15,-9.154,-19.345,0,16.01
"4796","Indiana",1985,2,16,0.723,-16.032,0,14.64
"4797","Indiana",1985,2,17,0.626,-6.399,0,16.37
"4798","Indiana",1985,2,18,3.683,-10.418,0,9.57
"4799","Indiana",1985,2,19,2.229,-9.328,0,14.24
"4800","Indiana",1985,2,20,6.301,-6.516,0,15.15
"4801","Indiana",1985,2,21,8.132,0.464,2.8857111930165,5.17
"4802","Indiana",1985,2,22,11.995,8.445,14.553040266037,1.87
"4803","Indiana",1985,2,23,15.074,11.62,44.6407250929042,3.56
"4804","Indiana",1985,2,24,15.021,3.489,17.7034854888234,2.59
"4805","Indiana",1985,2,25,6.472,0.602,0,8.95
"4806","Indiana",1985,2,26,11.653,-1.886,0,13.6
"4807","Indiana",1985,2,27,9.037,-3.819,6.56150579442283,13.91
"4808","Indiana",1985,2,28,7.447,-5.523,0,17.53
"4809","Indiana",1985,3,1,5.592,1.15,2.41016483340672,4.17
"4810","Indiana",1985,3,2,8.188,-1.659,0,17.39
"4811","Indiana",1985,3,3,7.973,-1.435,0,12.85
"4812","Indiana",1985,3,4,14.124,4.59,22.4361629035457,1.98
"4813","Indiana",1985,3,5,7.877,-4.81,0,12.94
"4814","Indiana",1985,3,6,2.708,-7.126,0,18.54
"4815","Indiana",1985,3,7,7.043,-2.063,1.71580079540945,2.58
"4816","Indiana",1985,3,8,11.931,6.599,3.80640923970077,11.69
"4817","Indiana",1985,3,9,12.517,-1.522,0,19.37
"4818","Indiana",1985,3,10,16.538,0.722,0,18.96
"4819","Indiana",1985,3,11,14.786,7.57,23.3808189629485,3.75
