CURRENTDAY	Irradiation	Tmin	Tmax	VapourPressure	WindSpeed	Precipitation
19.07.1978	25005	20.8	32.1	1.838	2.3	0.0
20.07.1978	24085	21.8	33.0	2.264	1.6	0.4
21.07.1978	23668	23.8	32.7	2.516	2.1	1.0
22.07.1978	23891	24.2	32.7	2.369	3.4	0.3
23.07.1978	16067	22.8	30.9	2.290	2.4	7.9
24.07.1978	10100	18.9	24.9	2.156	0.7	13.1
25.07.1978	20822	19.5	28.2	2.251	1.4	4.9
26.07.1978	25465	20.8	31.7	2.223	3.1	0.6
27.07.1978	22102	20.5	28.8	2.197	2.6	1.6
28.07.1978	25834	16.8	26.6	1.622	1.4	0.0
29.07.1978	21180	19.0	30.7	1.931	2.8	1.9
30.07.1978	11286	18.6	26.1	2.076	2.1	11.3
31.07.1978	20711	17.5	25.0	1.768	1.5	4.1
01.08.1978	22619	17.3	27.3	1.774	1.4	0.2
02.08.1978	16293	20.1	28.5	2.159	2.4	8.1
03.08.1978	20870	20.2	26.9	2.283	1.8	8.7
04.08.1978	23673	15.5	24.0	1.373	2.5	0.0
05.08.1978	19137	14.1	24.2	1.409	2.0	0.4
06.08.1978	17140	16.7	24.6	1.695	2.1	2.8
07.08.1978	15131	17.7	24.4	1.829	1.7	11.3
08.08.1978	24908	15.9	27.8	1.764	2.2	0.0
09.08.1978	22214	19.4	28.4	2.044	2.8	2.3
10.08.1978	22106	18.0	27.1	1.984	0.9	2.9
11.08.1978	16033	18.7	25.8	2.063	1.6	7.7
12.08.1978	12919	18.8	25.8	2.260	1.5	8.1
13.08.1978	21838	18.5	28.3	2.269	1.5	1.2
14.08.1978	22168	19.1	28.9	2.226	1.8	0.6
15.08.1978	21679	20.4	30.4	2.449	2.5	0.5
16.08.1978	21644	23.3	29.1	2.300	4.6	5.0
17.08.1978	22040	17.6	29.1	1.935	1.3	0.0
18.08.1978	21012	21.6	31.3	2.470	2.9	1.3
19.08.1978	16941	23.7	30.0	2.431	2.6	1.4
20.08.1978	25443	15.0	24.9	1.472	2.3	0.1
21.08.1978	25355	13.5	25.6	1.458	1.8	0.0
22.08.1978	24309	14.5	27.9	1.655	1.1	0.0
23.08.1978	24355	16.9	30.2	1.872	1.6	0.0
24.08.1978	21658	20.6	32.0	2.214	2.1	0.1
25.08.1978	17350	21.6	30.0	2.526	1.1	3.3
26.08.1978	17867	20.6	29.1	2.436	0.6	1.1
27.08.1978	16122	21.5	29.8	2.562	2.0	4.5
28.08.1978	18112	22.9	29.4	2.513	3.7	8.7
29.08.1978	15595	19.5	25.7	2.105	1.9	2.4
30.08.1978	6001	16.3	22.5	1.780	2.1	25.4
31.08.1978	19780	14.4	24.4	1.555	2.8	2.8
01.09.1978	22944	13.6	25.8	1.575	1.4	0.0
02.09.1978	23158	14.5	26.4	1.629	1.0	0.0
03.09.1978	20186	17.0	27.9	1.880	2.0	0.2
04.09.1978	22326	15.1	25.7	1.667	2.1	0.0
05.09.1978	22653	14.1	27.9	1.565	1.2	0.0
06.09.1978	22201	16.1	29.4	1.780	1.0	0.0
07.09.1978	21605	18.1	30.4	2.016	1.5	0.0
08.09.1978	21419	19.2	31.4	2.117	2.0	0.0
09.09.1978	20197	19.1	31.1	2.142	1.0	0.1
10.09.1978	19343	20.0	30.7	2.184	1.0	0.3
11.09.1978	18149	20.5	29.9	2.212	2.5	0.7
12.09.1978	10308	21.2	27.0	2.290	2.5	2.3
13.09.1978	10281	19.8	28.0	2.337	2.3	11.1
14.09.1978	5156	20.5	25.1	2.431	3.2	18.1
15.09.1978	20363	14.7	26.9	1.634	2.0	0.8
16.09.1978	10030	19.1	26.6	1.951	2.5	2.6
17.09.1978	13305	21.2	29.0	2.423	2.9	4.6
18.09.1978	16372	22.2	29.8	2.481	3.4	1.4
19.09.1978	16901	22.2	30.8	2.521	2.5	0.1
20.09.1978	17879	21.8	31.0	2.489	2.5	0.1
21.09.1978	10238	19.1	28.1	2.222	1.9	2.2
22.09.1978	16755	14.1	20.0	1.243	3.4	0.2
23.09.1978	18690	10.0	20.9	1.041	2.3	0.0
24.09.1978	19365	11.4	23.3	1.219	1.1	0.0
25.09.1978	18825	13.0	21.0	1.191	2.9	0.0
26.09.1978	19469	9.4	22.6	0.992	1.2	0.0
27.09.1978	17672	12.1	25.2	1.184	1.9	0.2
28.09.1978	18687	10.0	19.5	0.998	2.7	0.2
29.09.1978	18574	9.1	22.5	0.934	2.1	0.0
30.09.1978	9121	14.0	21.1	1.411	2.6	7.4
01.10.1978	12031	10.7	18.9	1.289	2.1	0.4
02.10.1978	15723	10.6	21.1	1.231	1.4	0.0
03.10.1978	7125	13.4	19.6	1.375	2.3	5.7
04.10.1978	13682	9.5	18.4	1.039	3.3	0.6
05.10.1978	11521	11.8	17.9	0.988	3.5	2.8
06.10.1978	8020	9.9	14.4	0.867	5.0	1.0
07.10.1978	10518	7.5	12.2	0.778	3.5	0.8
08.10.1978	14876	3.6	13.0	0.657	1.9	0.0
09.10.1978	16354	4.2	18.9	0.752	2.7	0.0
10.10.1978	15861	9.8	20.9	0.907	3.1	0.1
11.10.1978	8864	11.7	18.0	1.235	3.2	5.9
12.10.1978	10012	13.3	21.9	1.515	2.4	5.4
13.10.1978	11335	9.1	17.2	1.065	2.3	14.3
14.10.1978	9394	6.4	12.3	0.808	3.1	6.7
15.10.1978	10450	2.8	11.7	0.636	2.4	1.0
16.10.1978	6883	5.7	10.3	0.794	2.4	2.0
17.10.1978	15537	1.7	12.7	0.661	1.6	0.0
18.10.1978	12148	5.7	16.8	0.814	2.6	0.7
19.10.1978	13926	6.8	15.3	0.930	2.7	0.6
20.10.1978	14981	5.0	19.4	0.834	1.9	0.0
21.10.1978	14908	9.5	22.3	1.029	3.4	0.0
22.10.1978	11652	13.0	23.5	1.122	3.7	0.0
23.10.1978	5253	8.9	18.9	1.095	2.4	3.7
24.10.1978	14719	2.6	12.5	0.630	0.5	0.0
25.10.1978	7817	6.1	17.0	0.882	4.3	3.9
26.10.1978	4756	9.4	15.6	1.216	2.9	7.8
27.10.1978	13969	3.9	15.2	0.676	2.8	0.0
28.10.1978	12956	5.1	14.4	0.782	1.2	0.0
29.10.1978	13426	3.9	13.9	0.695	2.4	0.0
30.10.1978	13685	4.8	19.0	0.755	2.6	0.0
31.10.1978	11505	7.4	19.6	1.096	0.6	0.0
01.11.1978	12960	6.2	16.2	0.982	1.8	0.0
02.11.1978	12907	5.1	18.9	0.902	0.8	0.0
03.11.1978	12726	6.5	20.9	1.063	1.6	0.0
04.11.1978	12123	8.7	21.5	1.113	1.7	0.0
05.11.1978	11890	10.9	22.4	1.140	3.3	0.0
06.11.1978	5708	8.0	18.3	1.077	1.1	3.3
07.11.1978	8380	3.8	10.3	0.730	3.3	5.7
08.11.1978	12384	-0.1	11.6	0.563	0.7	0.0
09.11.1978	11994	3.8	15.0	0.622	3.3	0.0
10.11.1978	11297	4.7	16.3	0.855	2.7	0.0
11.11.1978	9633	7.1	17.8	1.062	1.8	0.0
12.11.1978	5215	9.1	14.7	1.105	2.5	1.5
13.11.1978	6887	7.8	20.0	1.190	2.8	1.7
14.11.1978	5815	5.8	18.0	0.976	2.5	12.5
15.11.1978	1838	2.0	6.7	0.599	1.9	6.4
16.11.1978	4392	3.7	8.3	0.699	3.1	3.5
17.11.1978	2809	7.1	16.3	1.097	3.5	26.9
18.11.1978	7906	3.4	8.9	0.643	4.0	0.0
19.11.1978	9364	1.4	9.3	0.697	1.0	0.0
20.11.1978	7134	1.6	7.2	0.620	2.1	0.0
21.11.1978	3692	1.5	5.1	0.593	1.6	0.4
22.11.1978	4811	2.4	7.1	0.667	1.4	0.5
23.11.1978	2222	4.9	11.3	0.985	2.4	10.3
24.11.1978	5891	0.6	9.8	0.598	4.2	0.3
25.11.1978	9043	-2.2	7.4	0.520	1.9	0.0
26.11.1978	1852	1.9	5.5	0.673	2.1	11.0
27.11.1978	2108	3.0	5.7	0.783	1.4	6.9
28.11.1978	6726	-1.4	3.5	0.462	4.4	0.7
29.11.1978	6505	-4.0	6.9	0.432	3.3	0.5
30.11.1978	8834	-2.7	4.4	0.485	2.6	0.3
01.12.1978	8383	-3.2	8.7	0.472	2.1	1.1
02.12.1978	4497	-0.2	6.7	0.608	1.5	1.4
03.12.1978	928	3.3	13.6	1.032	3.0	19.8
04.12.1978	7946	-4.9	9.6	0.412	4.3	2.9
05.12.1978	6930	-2.0	6.2	0.394	4.0	0.4
06.12.1978	8283	-1.9	5.7	0.514	1.0	0.0
07.12.1978	1994	1.7	8.9	0.695	1.4	10.4
08.12.1978	1282	-2.2	8.3	0.662	3.2	23.0
09.12.1978	7041	-7.2	-2.2	0.275	3.7	2.4
10.12.1978	9630	-12.7	-5.1	0.173	3.0	0.1
11.12.1978	7399	-7.8	3.4	0.297	2.7	0.0
12.12.1978	8652	-1.7	6.4	0.478	3.2	0.0
13.12.1978	6683	-0.9	3.5	0.435	4.9	0.1
14.12.1978	9287	-4.2	3.0	0.338	3.7	0.1
15.12.1978	9157	-0.8	6.8	0.406	5.1	0.0
16.12.1978	6696	-1.5	7.4	0.560	3.0	0.5
17.12.1978	9242	-2.3	4.3	0.423	4.6	0.1
18.12.1978	3474	-2.2	4.3	0.429	2.9	0.8
19.12.1978	2075	-1.0	2.8	0.512	2.7	0.9
20.12.1978	1228	2.1	13.9	0.979	2.4	10.3
21.12.1978	4443	-2.8	6.8	0.418	5.7	0.9
22.12.1978	9144	-2.5	5.8	0.415	3.9	0.0
23.12.1978	7816	-4.6	6.0	0.418	1.6	0.0
24.12.1978	2375	-0.2	3.3	0.553	2.0	4.4
25.12.1978	8766	-4.5	1.6	0.385	3.7	0.5
26.12.1978	6004	-4.2	-1.6	0.344	2.6	0.3
27.12.1978	9410	-7.7	-2.0	0.259	2.6	0.0
28.12.1978	8104	-8.0	1.0	0.246	2.7	0.0
29.12.1978	4074	-2.7	5.0	0.337	3.7	2.6
30.12.1978	1005	3.0	6.0	0.753	2.8	5.6
31.12.1978	639	3.2	8.9	0.855	0.7	26.5
01.01.1979	1884	-2.5	8.0	0.623	2.3	15.9
02.01.1979	9656	-17.0	-3.1	0.150	4.9	1.1
03.01.1979	9899	-18.4	-9.0	0.091	4.5	0.0
04.01.1979	9271	-12.2	-7.5	0.151	3.8	0.0
05.01.1979	5169	-12.6	-7.7	0.161	1.2	2.5
06.01.1979	7372	-14.5	-6.0	0.198	1.3	1.1
07.01.1979	3575	-9.7	-6.5	0.249	1.8	7.0
08.01.1979	8871	-17.7	-8.9	0.152	3.4	0.2
09.01.1979	10129	-18.7	-6.9	0.142	3.7	0.0
10.01.1979	8668	-17.0	-9.8	0.152	2.6	0.1
11.01.1979	9331	-20.8	-9.8	0.124	0.7	0.2
12.01.1979	5860	-11.4	-2.2	0.253	2.0	1.0
13.01.1979	1500	-4.5	2.3	0.505	2.1	7.4
14.01.1979	8615	-15.7	2.2	0.323	4.5	5.5
15.01.1979	8780	-26.0	-11.4	0.082	2.5	0.3
16.01.1979	9268	-11.4	-1.9	0.254	2.0	0.3
17.01.1979	5207	-4.8	3.7	0.530	3.3	1.6
18.01.1979	10975	-12.0	-3.6	0.232	2.1	0.0
19.01.1979	2465	-8.7	0.8	0.321	3.6	5.9
20.01.1979	2431	0.5	3.0	0.695	1.2	3.0
21.01.1979	4389	-1.9	0.9	0.556	4.0	5.7
22.01.1979	7798	-5.5	-1.5	0.356	3.8	0.5
23.01.1979	9415	-5.1	3.7	0.403	3.8	0.1
24.01.1979	3972	-6.3	2.0	0.522	1.1	21.3
25.01.1979	11254	-13.6	-5.3	0.225	5.5	0.9
26.01.1979	9195	-15.7	-4.3	0.200	2.2	0.0
27.01.1979	5169	-8.2	-2.4	0.342	0.7	3.2
28.01.1979	7069	-4.4	-1.5	0.438	4.0	4.0
29.01.1979	7221	-7.4	-3.0	0.348	4.8	0.5
30.01.1979	10131	-10.4	-4.7	0.286	2.4	0.2
31.01.1979	8730	-10.5	-5.9	0.278	3.2	2.5
01.02.1979	10269	-13.7	-8.5	0.207	4.5	0.3
02.02.1979	11298	-18.4	-5.5	0.179	1.2	0.1
03.02.1979	7798	-7.9	-1.0	0.366	1.7	1.6
04.02.1979	12876	-14.0	-2.5	0.248	5.0	0.4
05.02.1979	14181	-24.5	-13.3	0.098	2.7	0.0
06.02.1979	13280	-21.5	-2.9	0.134	2.8	0.0
07.02.1979	8910	-9.4	-3.7	0.314	1.8	1.3
08.02.1979	7634	-19.8	-9.6	0.155	2.0	2.7
09.02.1979	14811	-22.6	-12.5	0.115	3.1	0.5
10.02.1979	12931	-22.1	-9.6	0.115	2.0	0.0
11.02.1979	10621	-14.9	-2.8	0.214	2.6	1.4
12.02.1979	6623	-6.3	-1.6	0.399	1.2	6.1
13.02.1979	12002	-14.4	-5.6	0.225	1.6	0.3
14.02.1979	7498	-11.0	1.0	0.313	2.9	0.3
15.02.1979	3335	-0.8	3.2	0.619	2.2	4.4
16.02.1979	10051	-9.3	1.2	0.329	4.8	0.9
17.02.1979	15915	-19.2	-9.4	0.130	5.1	0.0
18.02.1979	6466	-15.0	-6.0	0.184	4.3	6.1
19.02.1979	15769	-17.2	-6.7	0.193	1.8	1.1
20.02.1979	13780	-13.5	2.9	0.251	3.8	0.0
21.02.1979	7912	0.9	5.4	0.663	5.8	6.3
22.02.1979	7927	-2.3	6.1	0.609	1.7	4.2
23.02.1979	3314	5.9	11.1	1.138	3.8	11.4
24.02.1979	7579	-1.9	6.7	0.599	3.0	2.0
25.02.1979	2975	-3.0	1.2	0.483	6.5	21.1
26.02.1979	16833	-8.3	-1.5	0.320	5.8	6.4
27.02.1979	17898	-13.6	2.5	0.272	1.6	0.0
28.02.1979	9449	-7.0	3.8	0.425	2.4	0.4
01.03.1979	10298	1.4	5.3	0.680	0.6	5.7
02.03.1979	12753	-1.5	7.4	0.622	0.8	0.1
03.03.1979	5237	2.6	13.9	0.872	4.5	9.6
04.03.1979	6776	7.0	14.0	1.188	4.9	14.8
05.03.1979	7621	0.5	6.3	0.489	3.7	0.1
06.03.1979	17958	-1.1	9.2	0.479	3.2	0.6
07.03.1979	10237	1.0	8.8	0.565	1.7	1.2
08.03.1979	13077	0.2	10.0	0.652	2.0	1.0
09.03.1979	6571	0.6	8.1	0.657	1.4	3.0
10.03.1979	13430	-4.0	5.0	0.440	3.9	2.4
11.03.1979	17234	-10.2	1.3	0.180	4.7	0.1
12.03.1979	20011	-5.7	6.9	0.349	1.3	0.0
13.03.1979	14208	-0.2	15.2	0.612	4.3	0.4
14.03.1979	15202	-0.7	13.2	0.522	6.0	3.5
15.03.1979	20791	-7.6	2.2	0.225	3.9	0.4
16.03.1979	20924	-5.5	8.5	0.316	1.4	0.0
17.03.1979	16835	-1.5	15.0	0.492	2.6	0.4
18.03.1979	14728	6.4	20.3	1.016	2.4	1.0
19.03.1979	10811	10.1	18.9	1.245	2.9	2.3
20.03.1979	10923	9.8	18.4	1.346	0.5	0.9
21.03.1979	16643	7.3	18.0	1.112	2.0	0.1
22.03.1979	18689	6.7	21.5	0.959	2.7	1.2
23.03.1979	8470	13.0	17.7	1.414	5.0	13.8
24.03.1979	5915	2.0	13.1	0.864	2.9	7.3
25.03.1979	9911	-4.4	1.2	0.325	4.1	1.9
26.03.1979	19655	-5.0	5.0	0.328	3.3	0.2
27.03.1979	19365	-2.7	5.5	0.430	1.3	0.4
28.03.1979	12302	-0.8	16.0	0.649	3.3	4.2
29.03.1979	11284	13.4	19.8	1.295	5.0	2.9
30.03.1979	8357	14.7	18.7	1.404	6.4	4.8
31.03.1979	11210	8.2	16.1	1.198	1.6	13.5
01.04.1979	5891	3.9	11.4	0.828	2.1	9.2
02.04.1979	7910	7.9	13.1	1.101	1.8	11.9
03.04.1979	22858	1.0	10.9	0.562	1.6	0.0
04.04.1979	4833	3.0	8.7	0.644	2.4	11.4
05.04.1979	20038	1.8	13.5	0.670	3.7	1.1
06.04.1979	24881	-5.7	11.3	0.251	5.8	0.9
07.04.1979	13284	-3.6	7.3	0.333	0.7	0.6
08.04.1979	9817	3.3	16.2	0.882	2.8	12.3
09.04.1979	11118	0.6	12.1	0.680	3.8	13.9
10.04.1979	20907	-2.8	10.0	0.477	1.1	0.0
11.04.1979	10385	3.1	15.6	0.725	4.0	5.9
12.04.1979	14090	13.7	23.8	1.666	5.3	12.4
13.04.1979	13781	11.6	20.7	1.454	1.7	13.2
14.04.1979	20375	5.3	17.6	0.819	3.7	1.3
15.04.1979	20118	5.2	13.9	0.696	4.2	0.1
16.04.1979	24095	2.5	14.1	0.690	2.9	0.0
17.04.1979	25513	2.5	15.1	0.712	2.6	0.0
18.04.1979	26243	2.2	16.1	0.701	2.1	0.0
19.04.1979	24714	3.2	17.7	0.757	1.8	0.0
20.04.1979	24642	7.8	21.4	0.839	2.4	0.1
21.04.1979	15818	11.8	21.4	1.193	1.5	4.3
22.04.1979	18507	8.6	18.8	1.208	1.4	1.0
23.04.1979	15855	10.0	19.9	1.292	2.2	2.0
24.04.1979	10207	14.1	20.7	1.608	2.9	5.7
25.04.1979	8927	15.0	19.9	1.667	3.9	9.4
26.04.1979	8548	9.6	19.3	1.440	1.6	7.3
27.04.1979	20862	4.0	15.3	0.775	2.0	2.1
28.04.1979	13137	4.1	10.3	0.739	3.4	5.1
29.04.1979	15826	0.7	13.1	0.653	1.2	0.8
30.04.1979	24599	6.1	13.7	0.733	3.7	1.5
01.05.1979	26506	1.6	15.7	0.665	0.8	0.0
02.05.1979	23466	7.5	23.3	0.924	3.3	0.7
03.05.1979	7866	12.8	18.9	1.529	2.3	17.7
04.05.1979	9705	6.5	13.3	0.827	3.1	10.5
05.05.1979	27385	1.7	15.8	0.693	0.8	0.2
06.05.1979	27254	7.4	21.6	0.960	3.1	0.0
07.05.1979	27831	12.5	25.5	1.414	4.6	0.0
08.05.1979	26292	16.7	28.0	1.737	5.0	0.0
09.05.1979	23862	17.7	27.1	1.950	3.7	0.2
10.05.1979	22589	18.2	27.6	2.158	2.6	0.7
11.05.1979	21068	19.1	27.7	2.215	2.5	4.6
12.05.1979	5662	10.4	21.7	1.289	2.9	9.9
13.05.1979	24797	6.2	18.7	0.922	1.3	0.0
14.05.1979	24668	9.8	21.3	1.157	2.4	1.6
15.05.1979	26930	10.6	19.4	1.173	2.2	1.1
16.05.1979	29582	6.6	19.3	0.818	1.3	0.0
17.05.1979	28750	8.6	22.1	0.928	2.6	0.0
18.05.1979	28334	11.8	25.4	1.096	2.7	0.0
19.05.1979	20471	13.8	24.2	1.373	2.3	1.4
20.05.1979	17412	12.6	23.2	1.552	0.7	1.6
21.05.1979	26680	11.8	21.4	1.189	3.3	1.2
22.05.1979	25790	7.8	21.6	0.939	1.5	0.0
23.05.1979	19631	12.1	22.6	1.426	0.3	1.7
24.05.1979	10099	9.6	18.1	1.062	4.8	2.5
25.05.1979	19651	6.5	15.2	0.778	5.6	6.0
26.05.1979	24657	6.3	19.7	0.660	3.9	0.6
27.05.1979	21759	9.9	19.4	1.131	2.0	7.4
28.05.1979	25757	9.7	20.1	1.064	2.1	0.1
29.05.1979	26254	8.8	24.7	1.039	0.3	0.0
30.05.1979	25212	13.5	26.2	1.366	1.7	0.5
31.05.1979	11901	16.8	24.2	1.931	2.3	4.4
01.06.1979	21896	17.5	24.6	1.959	1.5	0.9
02.06.1979	24205	12.3	24.4	1.228	1.2	0.0
03.06.1979	26605	14.7	26.4	1.266	0.6	0.1
04.06.1979	27123	14.9	27.7	1.306	2.6	0.0
05.06.1979	23712	16.9	27.7	1.538	2.6	0.9
06.06.1979	24554	17.4	28.7	1.980	1.9	3.8
07.06.1979	12817	20.1	26.6	2.187	3.7	10.2
08.06.1979	18487	20.5	29.2	2.480	3.0	10.2
09.06.1979	21517	21.4	30.2	2.663	2.4	2.8
10.06.1979	20044	18.6	28.3	2.238	4.0	1.9
11.06.1979	26929	12.3	23.4	1.081	4.3	0.1
12.06.1979	26886	12.4	24.9	1.257	1.7	0.5
13.06.1979	22121	15.1	24.9	1.514	1.6	1.5
14.06.1979	25764	16.6	28.1	1.676	3.0	0.1
15.06.1979	28578	19.1	29.3	1.647	3.8	0.0
16.06.1979	28211	17.8	29.0	1.559	2.9	0.0
17.06.1979	25237	18.6	30.2	1.715	2.4	0.7
18.06.1979	20527	17.0	25.5	1.673	1.3	3.2
19.06.1979	24596	16.9	28.6	1.797	2.7	4.3
20.06.1979	21827	20.7	30.2	2.084	3.9	4.6
21.06.1979	23953	19.4	29.2	2.136	3.6	10.7
22.06.1979	27077	18.1	28.6	1.806	2.6	1.4
23.06.1979	24363	16.2	24.7	1.613	2.5	1.4
24.06.1979	27975	12.0	21.7	1.126	3.7	4.6
25.06.1979	30789	10.6	22.6	1.049	2.1	0.0
26.06.1979	30474	11.3	25.5	1.156	1.3	0.0
27.06.1979	27489	14.6	27.8	1.395	2.2	0.0
28.06.1979	22652	17.5	28.1	1.685	1.4	0.3
29.06.1979	15291	18.4	26.6	2.038	3.0	18.7
30.06.1979	19523	17.5	23.9	1.809	3.3	8.5
01.07.1979	24008	15.6	24.2	1.560	3.7	0.5
02.07.1979	27937	14.5	26.3	1.564	2.2	0.0
03.07.1979	23737	15.5	28.4	1.807	0.6	0.6
04.07.1979	16039	20.2	26.4	2.223	0.8	19.1
05.07.1979	27715	13.3	22.9	1.311	2.5	0.0
06.07.1979	29306	12.3	23.8	1.239	2.1	0.0
07.07.1979	22651	14.4	24.8	1.345	2.4	0.3
08.07.1979	15026	15.9	24.7	1.721	2.4	6.7
09.07.1979	13866	18.8	25.1	2.199	1.1	11.7
10.07.1979	22211	17.4	27.1	2.118	0.3	1.1
11.07.1979	23557	18.0	28.3	2.210	1.4	0.4
12.07.1979	15745	19.4	27.2	2.359	1.9	8.2
13.07.1979	11286	20.9	26.9	2.423	1.8	27.1
14.07.1979	21466	20.1	30.9	2.441	2.2	2.2
15.07.1979	22484	21.4	30.0	2.569	1.7	2.5
16.07.1979	25893	19.9	29.2	2.215	2.2	0.1
17.07.1979	22870	17.4	25.4	1.770	3.1	0.2
18.07.1979	25311	16.0	25.2	1.555	2.2	0.0
19.07.1979	28315	14.1	26.0	1.467	1.3	0.0
20.07.1979	22886	16.4	26.6	1.572	1.5	0.1
21.07.1979	21969	17.0	27.5	1.816	0.9	0.9
22.07.1979	23379	18.4	28.7	2.070	0.5	0.5
23.07.1979	23309	19.2	29.5	2.303	1.8	2.2
24.07.1979	17535	21.7	28.8	2.589	3.4	12.3
25.07.1979	8948	22.2	27.1	2.657	3.9	10.0
26.07.1979	15912	20.4	26.1	2.411	1.0	16.6
27.07.1979	13052	19.7	26.5	2.418	1.1	12.1
28.07.1979	11069	21.1	25.8	2.509	1.6	17.7
29.07.1979	20406	17.9	27.4	2.135	1.3	1.6
30.07.1979	18598	20.7	30.1	2.566	2.5	4.2
31.07.1979	15767	23.0	28.5	2.766	2.2	12.2
01.08.1979	8676	20.4	25.5	2.440	0.5	22.7
02.08.1979	20801	17.7	25.7	2.057	2.5	2.4
03.08.1979	23450	17.2	27.7	2.047	1.8	0.7
04.08.1979	23606	19.4	29.4	2.313	1.9	0.4
05.08.1979	24340	20.8	30.8	2.498	2.4	0.1
06.08.1979	17957	21.3	29.3	2.558	0.4	8.6
07.08.1979	24572	21.5	32.2	2.666	1.9	0.1
08.08.1979	21882	22.7	31.3	2.677	2.1	1.6
09.08.1979	21096	21.6	31.3	2.617	0.9	2.4
10.08.1979	17370	23.7	29.7	2.586	3.7	7.4
11.08.1979	8651	17.1	24.2	1.966	3.0	17.3
12.08.1979	26288	12.6	22.0	1.307	2.5	0.0
13.08.1979	24299	13.0	24.5	1.468	1.8	0.0
14.08.1979	16227	17.2	23.3	1.664	2.4	0.6
15.08.1979	22040	11.8	20.3	1.170	3.0	0.3
16.08.1979	25874	10.7	21.8	1.194	1.6	0.0
17.08.1979	16985	13.7	23.2	1.423	2.1	2.1
18.08.1979	14183	19.4	27.8	2.059	3.3	9.6
19.08.1979	16534	20.2	28.3	2.461	0.9	13.3
20.08.1979	13298	20.2	28.2	2.503	1.4	18.4
21.08.1979	11603	20.0	25.5	2.376	1.6	10.3
22.08.1979	13257	19.6	26.6	2.338	1.9	5.8
23.08.1979	14989	20.6	26.6	2.464	2.8	9.6
24.08.1979	17669	19.4	24.8	2.202	2.1	4.3
25.08.1979	15631	15.5	24.0	1.626	0.5	0.3
26.08.1979	9016	17.3	22.9	1.889	1.6	5.1
27.08.1979	14731	17.0	26.2	2.126	1.7	2.5
28.08.1979	11276	18.5	25.2	2.303	1.9	7.0
29.08.1979	12629	19.5	27.1	2.375	3.0	5.1
30.08.1979	22084	18.6	28.5	2.287	1.1	2.7
31.08.1979	21718	17.8	28.5	2.197	1.5	0.0
01.09.1979	19401	19.3	28.1	2.253	2.4	0.6
02.09.1979	11412	21.2	26.9	2.439	3.1	2.3
03.09.1979	18441	19.0	27.8	2.341	1.3	0.8
04.09.1979	20111	18.0	27.5	2.197	1.5	0.2
05.09.1979	20129	19.1	28.5	2.263	2.1	0.3
06.09.1979	18596	19.2	27.6	2.243	2.3	2.1
07.09.1979	16806	16.8	24.0	1.716	2.9	0.1
08.09.1979	20100	12.3	19.1	1.114	3.0	0.0
09.09.1979	21423	9.6	21.5	1.125	1.3	0.0
10.09.1979	21224	13.8	26.6	1.467	2.4	0.0
11.09.1979	20677	15.6	27.7	1.852	1.0	0.0
12.09.1979	19543	17.6	28.6	2.073	2.3	0.0
13.09.1979	8739	19.4	25.8	2.099	1.3	6.4
14.09.1979	14811	16.0	20.6	1.511	4.8	22.2
15.09.1979	16408	10.3	18.4	1.010	2.3	0.1
16.09.1979	20991	9.6	21.5	1.124	0.2	0.0
17.09.1979	19661	10.9	24.0	1.323	1.5	0.0
18.09.1979	16182	16.5	25.2	1.701	2.7	0.4
19.09.1979	21002	12.0	21.5	1.207	2.3	0.0
20.09.1979	15973	10.4	22.4	1.136	1.5	0.0
21.09.1979	4479	14.5	19.3	1.508	0.9	23.1
22.09.1979	19105	12.3	18.8	1.176	3.7	1.0
23.09.1979	20434	7.9	19.2	0.940	2.7	0.0
24.09.1979	19635	8.0	21.6	1.102	1.3	0.0
25.09.1979	18621	10.8	24.2	1.309	0.5	0.1
26.09.1979	18858	11.6	25.2	1.409	0.5	0.0
27.09.1979	16725	13.0	24.7	1.473	2.1	0.0
28.09.1979	12108	15.5	24.1	1.758	0.9	0.6
29.09.1979	16718	15.0	26.3	1.723	2.1	0.0
30.09.1979	15666	15.6	25.8	1.760	0.9	0.2
01.10.1979	14988	14.9	25.9	1.750	1.0	0.3
02.10.1979	9058	13.4	21.4	1.490	0.9	11.7
03.10.1979	13794	13.3	20.6	1.343	2.8	1.0
04.10.1979	14136	10.0	16.9	1.147	2.5	6.1
05.10.1979	13378	5.8	13.7	0.792	2.9	0.5
06.10.1979	12859	8.7	15.0	0.807	3.4	2.7
07.10.1979	16156	6.9	14.9	0.750	4.0	0.5
08.10.1979	11850	6.6	20.7	0.916	2.0	0.9
09.10.1979	7656	8.4	17.8	1.077	3.1	3.3
10.10.1979	13207	3.5	11.4	0.617	2.8	0.4
11.10.1979	6757	6.7	14.9	0.731	3.4	3.3
12.10.1979	10684	8.4	14.4	0.898	3.6	1.2
13.10.1979	14492	2.9	11.3	0.489	4.4	0.3
14.10.1979	16475	0.2	12.6	0.530	1.6	0.0
15.10.1979	6155	5.4	15.0	0.662	2.8	0.1
16.10.1979	7908	10.1	16.9	1.063	2.4	3.6
17.10.1979	10180	10.9	20.8	1.321	1.3	1.2
18.10.1979	11782	12.4	23.0	1.500	1.7	1.7
19.10.1979	9416	15.7	22.8	1.562	4.4	2.6
20.10.1979	11323	18.1	25.3	1.690	5.8	0.2
21.10.1979	11072	19.7	26.1	1.762	5.9	0.0
